INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,109,Infective arthritis and osteomyelitis (excluding TB/STD),RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",125,*,*,,,,,,
I00699,109,Infective arthritis and osteomyelitis (excluding TB/STD),RLQ,WYE VALLEY NHS TRUST,65,*,*,,,,,,
I00699,109,Infective arthritis and osteomyelitis (excluding TB/STD),RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,109,Infective arthritis and osteomyelitis (excluding TB/STD),RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RCF,AIREDALE NHS FOUNDATION TRUST,260,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",380,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,280,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,R1H,BARTS HEALTH NHS TRUST,1040,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,795,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RC1,BEDFORD HOSPITAL NHS TRUST,200,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,255,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RMC,BOLTON NHS FOUNDATION TRUST,240,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,490,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,425,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,490,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,445,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,440,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,725,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,380,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,295,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,540,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RJ6,CROYDON HEALTH SERVICES NHS TRUST,240,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RN7,DARTFORD AND GRAVESHAM NHS TRUST,415,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,440,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,255,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,405,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJN,EAST CHESHIRE NHS TRUST,125,0,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,660,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,370,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,690,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,655,15,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,485,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1180,15,15,,,,,,
I00699,110,Other non-traumatic joint disorders,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,255,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,195,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,555,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,425,0,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,540,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,205,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,215,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,395,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,305,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,R1F,ISLE OF WIGHT NHS TRUST,105,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125,0,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,325,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,815,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,225,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,625,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJ2,LEWISHAM AND GREENWICH NHS TRUST,375,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1195,10,15,,,,,,
I00699,110,Other non-traumatic joint disorders,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,810,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,465,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,835,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,855,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RPA,MEDWAY NHS FOUNDATION TRUST,360,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,450,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,275,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,465,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,265,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,450,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RVJ,NORTH BRISTOL NHS TRUST,560,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,230,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,255,0,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,360,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,740,20,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,450,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,175,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,195,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,670,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,710,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,675,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,830,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,350,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RHU,PORTSMOUTH HOSPITALS NHS TRUST,395,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,625,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,385,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,720,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,315,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,485,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,425,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RNZ,SALISBURY NHS FOUNDATION TRUST,290,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,375,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,480,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,320,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,475,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,500,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,420,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,360,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,430,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,380,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,485,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,535,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWJ,STOCKPORT NHS FOUNDATION TRUST,255,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,415,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,160,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,435,10,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,240,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,305,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,525,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,490,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",260,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,205,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,385,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,310,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,225,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,320,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,810,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1960,30,25,,,,,,
I00699,110,Other non-traumatic joint disorders,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,450,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,630,*,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,825,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,490,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,310,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1055,10,15,,,,,,
I00699,110,Other non-traumatic joint disorders,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,535,20,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RBK,WALSALL HEALTHCARE NHS TRUST,295,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,555,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,215,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,780,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RA3,WESTON AREA HEALTH NHS TRUST,155,0,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RKE,WHITTINGTON HEALTH NHS TRUST,155,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,390,15,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,550,10,10,,,,,,
I00699,110,Other non-traumatic joint disorders,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",335,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RLQ,WYE VALLEY NHS TRUST,275,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,230,*,*,,,,,,
I00699,110,Other non-traumatic joint disorders,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,815,20,15,,,,,,
I00699,111,"Back problems, osteoporosis",RCF,AIREDALE NHS FOUNDATION TRUST,260,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,460,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",870,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,580,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",R1H,BARTS HEALTH NHS TRUST,2365,10,15,,,,,,
I00699,111,"Back problems, osteoporosis",RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,895,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RC1,BEDFORD HOSPITAL NHS TRUST,405,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,385,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RMC,BOLTON NHS FOUNDATION TRUST,515,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,700,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1185,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,660,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,705,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,910,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,955,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,450,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,700,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJ6,CROYDON HEALTH SERVICES NHS TRUST,475,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RN7,DARTFORD AND GRAVESHAM NHS TRUST,430,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,935,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,325,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,645,0,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJN,EAST CHESHIRE NHS TRUST,155,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1365,15,10,,,,,,
I00699,111,"Back problems, osteoporosis",RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1040,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1575,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RXC,EAST SUSSEX HEALTHCARE NHS TRUST,790,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,825,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1705,15,10,,,,,,
I00699,111,"Back problems, osteoporosis",RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RLT,GEORGE ELIOT HOSPITAL NHS TRUST,220,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1135,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,985,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,980,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,775,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1575,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1300,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",R1F,ISLE OF WIGHT NHS TRUST,205,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,215,0,*,,,,,,
I00699,111,"Back problems, osteoporosis",RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,475,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,3000,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,455,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1490,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2185,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RJ2,LEWISHAM AND GREENWICH NHS TRUST,745,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2830,15,20,,,,,,
I00699,111,"Back problems, osteoporosis",R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1160,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,850,10,*,,,,,,
I00699,111,"Back problems, osteoporosis",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1065,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1320,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RPA,MEDWAY NHS FOUNDATION TRUST,525,10,*,,,,,,
I00699,111,"Back problems, osteoporosis",RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,695,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,500,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RXF,MID YORKSHIRE HOSPITALS NHS TRUST,645,10,*,,,,,,
I00699,111,"Back problems, osteoporosis",RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,425,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,960,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RVJ,NORTH BRISTOL NHS TRUST,1720,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,320,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,425,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,865,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,790,15,10,,,,,,
I00699,111,"Back problems, osteoporosis",RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,575,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,230,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,275,*,*,,,,,,
I00699,111,"Back problems, osteoporosis",RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1425,10,10,,,,,,
I00699,111,"Back problems, osteoporosis",RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1715,15,15,,,,,,
I00699,111,"Back problems, osteoporosis",RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1515,*,10,,,,,,
I00699,111,"Back problems, osteoporosis",RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1325,15,10,,,,,,
I00699,111,"Back problems, osteoporosis",RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,685,*,10,,,,,,
