INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,118,"Birth related conditions",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",355,*,*,,,,,,
I00699,118,"Birth related conditions",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",275,0,*,,,,,,
I00699,118,"Birth related conditions",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",1020,0,*,,,,,,
I00699,118,"Birth related conditions",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",100,0,*,,,,,,
I00699,118,"Birth related conditions",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",630,0,*,,,,,,
I00699,118,"Birth related conditions",RJN,"EAST CHESHIRE NHS TRUST",450,0,*,,,,,,
I00699,118,"Birth related conditions",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",490,*,*,,,,,,
I00699,118,"Birth related conditions",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",760,*,*,,,,,,
I00699,118,"Birth related conditions",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",2025,0,*,,,,,,
I00699,118,"Birth related conditions",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",355,0,*,,,,,,
I00699,118,"Birth related conditions",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",1200,*,*,,,,,,
I00699,118,"Birth related conditions",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",775,0,*,,,,,,
I00699,118,"Birth related conditions",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",385,0,*,,,,,,
I00699,118,"Birth related conditions",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",110,*,*,,,,,,
I00699,118,"Birth related conditions",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",475,*,*,,,,,,
I00699,118,"Birth related conditions",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",710,*,*,,,,,,
I00699,118,"Birth related conditions",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",400,*,*,,,,,,
I00699,118,"Birth related conditions",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",505,*,*,,,,,,
I00699,118,"Birth related conditions",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",380,0,*,,,,,,
I00699,118,"Birth related conditions",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",420,*,*,,,,,,
I00699,118,"Birth related conditions",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",1500,*,*,,,,,,
I00699,118,"Birth related conditions",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",1580,*,*,,,,,,
I00699,118,"Birth related conditions",R1F,"ISLE OF WIGHT NHS TRUST",115,0,*,,,,,,
I00699,118,"Birth related conditions",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",260,*,*,,,,,,
I00699,118,"Birth related conditions",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",390,0,*,,,,,,
I00699,118,"Birth related conditions",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",2340,*,*,,,,,,
I00699,118,"Birth related conditions",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",675,*,*,,,,,,
I00699,118,"Birth related conditions",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",540,0,*,,,,,,
I00699,118,"Birth related conditions",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",785,10,*,,,,,,
I00699,118,"Birth related conditions",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2135,*,*,,,,,,
I00699,118,"Birth related conditions",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",305,0,*,,,,,,
I00699,118,"Birth related conditions",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1050,*,*,,,,,,
I00699,118,"Birth related conditions",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",770,0,*,,,,,,
I00699,118,"Birth related conditions",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",900,*,*,,,,,,
I00699,118,"Birth related conditions",RPA,"MEDWAY NHS FOUNDATION TRUST",430,*,*,,,,,,
I00699,118,"Birth related conditions",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",355,*,*,,,,,,
I00699,118,"Birth related conditions",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",435,*,*,,,,,,
I00699,118,"Birth related conditions",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",645,0,*,,,,,,
I00699,118,"Birth related conditions",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",235,0,*,,,,,,
I00699,118,"Birth related conditions",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",575,*,*,,,,,,
I00699,118,"Birth related conditions",RVJ,"NORTH BRISTOL NHS TRUST",1755,0,*,,,,,,
I00699,118,"Birth related conditions",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",410,0,*,,,,,,
I00699,118,"Birth related conditions",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",780,*,*,,,,,,
I00699,118,"Birth related conditions",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",285,0,*,,,,,,
I00699,118,"Birth related conditions",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",415,*,*,,,,,,
I00699,118,"Birth related conditions",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",465,*,*,,,,,,
I00699,118,"Birth related conditions",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",355,0,*,,,,,,
I00699,118,"Birth related conditions",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",375,*,*,,,,,,
I00699,118,"Birth related conditions",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",215,0,*,,,,,,
I00699,118,"Birth related conditions",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",815,*,*,,,,,,
I00699,118,"Birth related conditions",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",800,*,*,,,,,,
I00699,118,"Birth related conditions",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1795,*,*,,,,,,
I00699,118,"Birth related conditions",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",175,*,*,,,,,,
I00699,118,"Birth related conditions",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",310,*,*,,,,,,
I00699,118,"Birth related conditions",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",415,*,*,,,,,,
I00699,118,"Birth related conditions",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",530,0,*,,,,,,
I00699,118,"Birth related conditions",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",260,*,*,,,,,,
I00699,118,"Birth related conditions",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1290,*,*,,,,,,
I00699,118,"Birth related conditions",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",515,0,*,,,,,,
I00699,118,"Birth related conditions",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",515,*,*,,,,,,
I00699,118,"Birth related conditions",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,118,"Birth related conditions",RNZ,"SALISBURY NHS FOUNDATION TRUST",425,0,*,,,,,,
I00699,118,"Birth related conditions",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",585,*,*,,,,,,
I00699,118,"Birth related conditions",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1550,*,*,,,,,,
I00699,118,"Birth related conditions",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",420,0,*,,,,,,
I00699,118,"Birth related conditions",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",365,0,*,,,,,,
I00699,118,"Birth related conditions",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",465,*,*,,,,,,
I00699,118,"Birth related conditions",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",435,*,*,,,,,,
I00699,118,"Birth related conditions",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",665,*,*,,,,,,
I00699,118,"Birth related conditions",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",245,0,*,,,,,,
I00699,118,"Birth related conditions",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",325,*,*,,,,,,
I00699,118,"Birth related conditions",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",635,*,*,,,,,,
I00699,118,"Birth related conditions",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",515,0,*,,,,,,
I00699,118,"Birth related conditions",RWJ,"STOCKPORT NHS FOUNDATION TRUST",480,0,*,,,,,,
I00699,118,"Birth related conditions",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",345,*,*,,,,,,
I00699,118,"Birth related conditions",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",280,0,*,,,,,,
I00699,118,"Birth related conditions",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",340,*,*,,,,,,
I00699,118,"Birth related conditions",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",275,0,*,,,,,,
I00699,118,"Birth related conditions",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",305,*,*,,,,,,
I00699,118,"Birth related conditions",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",545,*,*,,,,,,
I00699,118,"Birth related conditions",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",385,*,*,,,,,,
I00699,118,"Birth related conditions",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",295,*,*,,,,,,
I00699,118,"Birth related conditions",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",345,0,*,,,,,,
I00699,118,"Birth related conditions",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",950,*,*,,,,,,
I00699,118,"Birth related conditions",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",70,0,*,,,,,,
I00699,118,"Birth related conditions",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",475,0,*,,,,,,
I00699,118,"Birth related conditions",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",950,*,*,,,,,,
I00699,118,"Birth related conditions",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",1015,*,*,,,,,,
I00699,118,"Birth related conditions",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1145,*,*,,,,,,
I00699,118,"Birth related conditions",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",755,*,*,,,,,,
I00699,118,"Birth related conditions",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",740,*,*,,,,,,
I00699,118,"Birth related conditions",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",1440,*,*,,,,,,
I00699,118,"Birth related conditions",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1725,10,*,,,,,,
I00699,118,"Birth related conditions",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",300,0,*,,,,,,
I00699,118,"Birth related conditions",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",850,*,*,,,,,,
I00699,118,"Birth related conditions",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",445,*,*,,,,,,
I00699,118,"Birth related conditions",RBK,"WALSALL HEALTHCARE NHS TRUST",215,*,*,,,,,,
I00699,118,"Birth related conditions",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",685,0,*,,,,,,
I00699,118,"Birth related conditions",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",800,0,*,,,,,,
I00699,118,"Birth related conditions",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",480,0,*,,,,,,
I00699,118,"Birth related conditions",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",470,*,*,,,,,,
I00699,118,"Birth related conditions",RA3,"WESTON AREA HEALTH NHS TRUST",*,0,*,,,,,,
I00699,118,"Birth related conditions",RKE,"WHITTINGTON HEALTH NHS TRUST",220,0,*,,,,,,
I00699,118,"Birth related conditions",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",765,*,*,,,,,,
I00699,118,"Birth related conditions",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",690,0,*,,,,,,
I00699,118,"Birth related conditions",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",295,0,*,,,,,,
I00699,118,"Birth related conditions",RLQ,"WYE VALLEY NHS TRUST",255,0,*,,,,,,
I00699,118,"Birth related conditions",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,118,"Birth related conditions",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",685,0,*,,,,,,
I00699,119,"Other perinatal conditions",RCF,"AIREDALE NHS FOUNDATION TRUST",285,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",1095,*,*,,,,,,
I00699,119,"Other perinatal conditions",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1275,15,*,,,,,,
I00699,119,"Other perinatal conditions",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",560,0,*,,,,,,
I00699,119,"Other perinatal conditions",R1H,"BARTS HEALTH NHS TRUST",2320,15,10,,,,,,
I00699,119,"Other perinatal conditions",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",780,*,*,,,,,,
I00699,119,"Other perinatal conditions",RC1,"BEDFORD HOSPITAL NHS TRUST",650,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",700,0,*,,,,,,
I00699,119,"Other perinatal conditions",RMC,"BOLTON NHS FOUNDATION TRUST",910,*,*,,,,,,
I00699,119,"Other perinatal conditions",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",1350,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",910,10,*,,,,,,
I00699,119,"Other perinatal conditions",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",795,0,*,,,,,,
I00699,119,"Other perinatal conditions",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",850,*,*,,,,,,
I00699,119,"Other perinatal conditions",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1280,*,*,,,,,,
I00699,119,"Other perinatal conditions",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",2725,15,20,,,,,,
I00699,119,"Other perinatal conditions",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",325,*,*,,,,,,
I00699,119,"Other perinatal conditions",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",700,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",780,*,*,,,,,,
I00699,119,"Other perinatal conditions",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",690,*,*,,,,,,
I00699,119,"Other perinatal conditions",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",485,0,*,,,,,,
I00699,119,"Other perinatal conditions",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",485,0,*,,,,,,
I00699,119,"Other perinatal conditions",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",245,0,*,,,,,,
I00699,119,"Other perinatal conditions",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",755,0,*,,,,,,
I00699,119,"Other perinatal conditions",RJN,"EAST CHESHIRE NHS TRUST",280,*,*,,,,,,
I00699,119,"Other perinatal conditions",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",700,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",1580,10,*,,,,,,
I00699,119,"Other perinatal conditions",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",1835,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",325,0,*,,,,,,
I00699,119,"Other perinatal conditions",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",760,*,*,,,,,,
I00699,119,"Other perinatal conditions",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",880,*,*,,,,,,
I00699,119,"Other perinatal conditions",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",545,*,*,,,,,,
I00699,119,"Other perinatal conditions",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",240,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",980,*,*,,,,,,
I00699,119,"Other perinatal conditions",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",535,0,*,,,,,,
I00699,119,"Other perinatal conditions",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",790,10,*,,,,,,
I00699,119,"Other perinatal conditions",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",1315,*,*,,,,,,
I00699,119,"Other perinatal conditions",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",220,0,*,,,,,,
I00699,119,"Other perinatal conditions",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",1465,*,*,,,,,,
I00699,119,"Other perinatal conditions",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",1110,*,*,,,,,,
I00699,119,"Other perinatal conditions",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",1575,*,10,,,,,,
I00699,119,"Other perinatal conditions",R1F,"ISLE OF WIGHT NHS TRUST",260,0,*,,,,,,
I00699,119,"Other perinatal conditions",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",195,0,*,,,,,,
I00699,119,"Other perinatal conditions",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",715,10,*,,,,,,
I00699,119,"Other perinatal conditions",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",1725,*,10,,,,,,
I00699,119,"Other perinatal conditions",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",995,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",625,0,*,,,,,,
I00699,119,"Other perinatal conditions",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",830,15,*,,,,,,
I00699,119,"Other perinatal conditions",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",2040,*,15,,,,,,
I00699,119,"Other perinatal conditions",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",590,*,*,,,,,,
I00699,119,"Other perinatal conditions",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",965,*,*,,,,,,
I00699,119,"Other perinatal conditions",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",705,*,*,,,,,,
I00699,119,"Other perinatal conditions",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",2005,15,10,,,,,,
I00699,119,"Other perinatal conditions",RPA,"MEDWAY NHS FOUNDATION TRUST",545,*,*,,,,,,
I00699,119,"Other perinatal conditions",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",685,*,*,,,,,,
I00699,119,"Other perinatal conditions",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",735,0,*,,,,,,
I00699,119,"Other perinatal conditions",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",685,*,*,,,,,,
I00699,119,"Other perinatal conditions",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",630,10,*,,,,,,
I00699,119,"Other perinatal conditions",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",750,*,*,,,,,,
I00699,119,"Other perinatal conditions",RVJ,"NORTH BRISTOL NHS TRUST",1110,*,*,,,,,,
I00699,119,"Other perinatal conditions",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",500,0,*,,,,,,
I00699,119,"Other perinatal conditions",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",645,0,*,,,,,,
I00699,119,"Other perinatal conditions",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",945,*,*,,,,,,
I00699,119,"Other perinatal conditions",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",775,*,*,,,,,,
I00699,119,"Other perinatal conditions",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",640,*,*,,,,,,
I00699,119,"Other perinatal conditions",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",200,0,*,,,,,,
I00699,119,"Other perinatal conditions",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",600,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",685,*,*,,,,,,
I00699,119,"Other perinatal conditions",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1335,15,10,,,,,,
I00699,119,"Other perinatal conditions",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1745,10,*,,,,,,
I00699,119,"Other perinatal conditions",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1455,*,*,,,,,,
I00699,119,"Other perinatal conditions",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",795,*,*,,,,,,
I00699,119,"Other perinatal conditions",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",550,*,*,,,,,,
I00699,119,"Other perinatal conditions",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",695,0,*,,,,,,
I00699,119,"Other perinatal conditions",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",720,*,*,,,,,,
I00699,119,"Other perinatal conditions",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",610,*,*,,,,,,
I00699,119,"Other perinatal conditions",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1495,0,10,,,,,,
I00699,119,"Other perinatal conditions",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",615,0,*,,,,,,
I00699,119,"Other perinatal conditions",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",675,10,*,,,,,,
I00699,119,"Other perinatal conditions",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",65,0,*,,,,,,
I00699,119,"Other perinatal conditions",RNZ,"SALISBURY NHS FOUNDATION TRUST",230,0,*,,,,,,
I00699,119,"Other perinatal conditions",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",1220,*,*,,,,,,
I00699,119,"Other perinatal conditions",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1080,*,*,,,,,,
I00699,119,"Other perinatal conditions",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",430,*,*,,,,,,
I00699,119,"Other perinatal conditions",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",860,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",855,*,*,,,,,,
I00699,119,"Other perinatal conditions",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",680,*,*,,,,,,
I00699,119,"Other perinatal conditions",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",735,*,*,,,,,,
I00699,119,"Other perinatal conditions",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",535,0,*,,,,,,
I00699,119,"Other perinatal conditions",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",510,0,*,,,,,,
I00699,119,"Other perinatal conditions",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",765,10,*,,,,,,
I00699,119,"Other perinatal conditions",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",930,0,*,,,,,,
I00699,119,"Other perinatal conditions",RWJ,"STOCKPORT NHS FOUNDATION TRUST",460,0,*,,,,,,
I00699,119,"Other perinatal conditions",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",910,0,*,,,,,,
I00699,119,"Other perinatal conditions",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",405,0,*,,,,,,
I00699,119,"Other perinatal conditions",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",415,*,*,,,,,,
I00699,119,"Other perinatal conditions",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",840,*,*,,,,,,
I00699,119,"Other perinatal conditions",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",740,*,*,,,,,,
I00699,119,"Other perinatal conditions",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",1610,20,10,,,,,,
I00699,119,"Other perinatal conditions",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",485,0,*,,,,,,
I00699,119,"Other perinatal conditions",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",655,*,*,,,,,,
I00699,119,"Other perinatal conditions",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",310,0,*,,,,,,
I00699,119,"Other perinatal conditions",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,119,"Other perinatal conditions",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",975,10,*,,,,,,
I00699,119,"Other perinatal conditions",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",265,0,*,,,,,,
I00699,119,"Other perinatal conditions",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",735,*,*,,,,,,
