INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,126,Open wounds of head; neck; and trunk,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,689,9,6.2714
I00699,126,Open wounds of head; neck; and trunk,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,529,*,8.174
I00699,126,Open wounds of head; neck; and trunk,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,336,*,2.7051
I00699,126,Open wounds of head; neck; and trunk,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,429,12,10.0018
I00699,126,Open wounds of head; neck; and trunk,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,534,20,10.9897
I00699,126,Open wounds of head; neck; and trunk,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,681,*,9.7333
I00699,126,Open wounds of head; neck; and trunk,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,334,6,8.4826
I00699,126,Open wounds of head; neck; and trunk,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,432,7,5.7056
I00699,126,Open wounds of head; neck; and trunk,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,270,*,3.8131
I00699,126,Open wounds of head; neck; and trunk,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,853,11,9.6933
I00699,126,Open wounds of head; neck; and trunk,RJ6,CROYDON HEALTH SERVICES NHS TRUST,251,7,5.9411
I00699,126,Open wounds of head; neck; and trunk,RN7,DARTFORD AND GRAVESHAM NHS TRUST,250,6,5.6236
I00699,126,Open wounds of head; neck; and trunk,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,458,8,8.9335
I00699,126,Open wounds of head; neck; and trunk,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,175,*,2.8989
I00699,126,Open wounds of head; neck; and trunk,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,423,*,5.6297
I00699,126,Open wounds of head; neck; and trunk,RJN,EAST CHESHIRE NHS TRUST,111,*,3.0985
I00699,126,Open wounds of head; neck; and trunk,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,351,10,7.1091
I00699,126,Open wounds of head; neck; and trunk,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,463,*,5.1583
I00699,126,Open wounds of head; neck; and trunk,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,511,17,11.6609
I00699,126,Open wounds of head; neck; and trunk,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,579,8,14.9177
I00699,126,Open wounds of head; neck; and trunk,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,648,12,13.6806
I00699,126,Open wounds of head; neck; and trunk,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1019,15,17.616
I00699,126,Open wounds of head; neck; and trunk,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,124,*,2.5025
I00699,126,Open wounds of head; neck; and trunk,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,103,*,2.751
I00699,126,Open wounds of head; neck; and trunk,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,473,12,9.6265
I00699,126,Open wounds of head; neck; and trunk,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,241,*,4.6748
I00699,126,Open wounds of head; neck; and trunk,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,411,*,4.0915
I00699,126,Open wounds of head; neck; and trunk,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,309,6,5.8672
I00699,126,Open wounds of head; neck; and trunk,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,105,*,2.4493
I00699,126,Open wounds of head; neck; and trunk,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,141,0,2.277
I00699,126,Open wounds of head; neck; and trunk,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,536,16,5.9874
I00699,126,Open wounds of head; neck; and trunk,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,574,*,9.8549
I00699,126,Open wounds of head; neck; and trunk,R1F,ISLE OF WIGHT NHS TRUST,65,*,1.3953
I00699,126,Open wounds of head; neck; and trunk,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,55,*,1.1195
I00699,126,Open wounds of head; neck; and trunk,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,204,*,3.515
I00699,126,Open wounds of head; neck; and trunk,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,719,13,10.5093
I00699,126,Open wounds of head; neck; and trunk,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,217,*,5.3783
I00699,126,Open wounds of head; neck; and trunk,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,458,6,3.6903
I00699,126,Open wounds of head; neck; and trunk,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,971,9,11.2104
I00699,126,Open wounds of head; neck; and trunk,RJ2,LEWISHAM AND GREENWICH NHS TRUST,291,*,5.797
I00699,126,Open wounds of head; neck; and trunk,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,852,12,11.5609
I00699,126,Open wounds of head; neck; and trunk,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,561,15,7.0417
I00699,126,Open wounds of head; neck; and trunk,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,676,*,9.686
I00699,126,Open wounds of head; neck; and trunk,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1475,11,11.9808
I00699,126,Open wounds of head; neck; and trunk,RPA,MEDWAY NHS FOUNDATION TRUST,125,*,2.5337
I00699,126,Open wounds of head; neck; and trunk,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,357,*,6.8595
I00699,126,Open wounds of head; neck; and trunk,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,568,7,5.0292
I00699,126,Open wounds of head; neck; and trunk,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,684,7,8.818
I00699,126,Open wounds of head; neck; and trunk,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,202,*,3.5601
I00699,126,Open wounds of head; neck; and trunk,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,535,8,6.9015
I00699,126,Open wounds of head; neck; and trunk,RVJ,NORTH BRISTOL NHS TRUST,352,9,7.2218
I00699,126,Open wounds of head; neck; and trunk,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,131,*,1.7146
I00699,126,Open wounds of head; neck; and trunk,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,134,0,2.3536
I00699,126,Open wounds of head; neck; and trunk,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,99,*,1.3921
I00699,126,Open wounds of head; neck; and trunk,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,486,12,10.1433
I00699,126,Open wounds of head; neck; and trunk,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,466,*,6.1965
I00699,126,Open wounds of head; neck; and trunk,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,110,*,2.7307
I00699,126,Open wounds of head; neck; and trunk,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,130,6,2.2774
I00699,126,Open wounds of head; neck; and trunk,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,592,7,12.5489
I00699,126,Open wounds of head; neck; and trunk,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,761,21,14.067
I00699,126,Open wounds of head; neck; and trunk,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,707,15,9.1329
I00699,126,Open wounds of head; neck; and trunk,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,706,12,11.1318
I00699,126,Open wounds of head; neck; and trunk,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,470,7,7.0147
I00699,126,Open wounds of head; neck; and trunk,RHU,PORTSMOUTH HOSPITALS NHS TRUST,582,*,10.2279
I00699,126,Open wounds of head; neck; and trunk,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,333,7,7.22
I00699,126,Open wounds of head; neck; and trunk,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,570,9,12.6354
I00699,126,Open wounds of head; neck; and trunk,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,289,9,5.2103
I00699,126,Open wounds of head; neck; and trunk,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,583,11,11.0843
I00699,126,Open wounds of head; neck; and trunk,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,567,7,9.1525
I00699,126,Open wounds of head; neck; and trunk,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,676,*,6.4484
I00699,126,Open wounds of head; neck; and trunk,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,552,13,11.5226
I00699,126,Open wounds of head; neck; and trunk,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,430,11,8.4268
I00699,126,Open wounds of head; neck; and trunk,RNZ,SALISBURY NHS FOUNDATION TRUST,283,*,4.759
I00699,126,Open wounds of head; neck; and trunk,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,237,*,2.6802
I00699,126,Open wounds of head; neck; and trunk,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,567,9,5.7863
I00699,126,Open wounds of head; neck; and trunk,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,138,*,2.4851
I00699,126,Open wounds of head; neck; and trunk,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,246,6,3.7436
I00699,126,Open wounds of head; neck; and trunk,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,516,*,3.8568
I00699,126,Open wounds of head; neck; and trunk,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,105,*,2.2187
I00699,126,Open wounds of head; neck; and trunk,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,259,8,6.7018
I00699,126,Open wounds of head; neck; and trunk,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,424,14,12.0878
I00699,126,Open wounds of head; neck; and trunk,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,231,0,4.9548
I00699,126,Open wounds of head; neck; and trunk,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1224,*,10.0907
I00699,126,Open wounds of head; neck; and trunk,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,885,13,11.7392
I00699,126,Open wounds of head; neck; and trunk,RWJ,STOCKPORT NHS FOUNDATION TRUST,296,7,6.1327
I00699,126,Open wounds of head; neck; and trunk,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,287,*,7.8439
I00699,126,Open wounds of head; neck; and trunk,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,150,*,3.2345
I00699,126,Open wounds of head; neck; and trunk,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,450,*,8.9413
I00699,126,Open wounds of head; neck; and trunk,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,261,*,5.5263
I00699,126,Open wounds of head; neck; and trunk,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,142,*,2.303
I00699,126,Open wounds of head; neck; and trunk,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,868,*,5.4491
I00699,126,Open wounds of head; neck; and trunk,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,266,*,4.4371
I00699,126,Open wounds of head; neck; and trunk,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",300,11,6.8136
I00699,126,Open wounds of head; neck; and trunk,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,206,6,4.1617
I00699,126,Open wounds of head; neck; and trunk,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,283,*,6.0632
I00699,126,Open wounds of head; neck; and trunk,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,318,*,4.2041
I00699,126,Open wounds of head; neck; and trunk,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,260,7,5.228
I00699,126,Open wounds of head; neck; and trunk,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,285,*,4.208
I00699,126,Open wounds of head; neck; and trunk,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,260,0,2.4339
I00699,126,Open wounds of head; neck; and trunk,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1038,11,20.0447
I00699,126,Open wounds of head; neck; and trunk,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1223,33,22.414
I00699,126,Open wounds of head; neck; and trunk,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,715,*,7.7897
I00699,126,Open wounds of head; neck; and trunk,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,846,9,9.9672
I00699,126,Open wounds of head; neck; and trunk,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,569,15,13.8749
I00699,126,Open wounds of head; neck; and trunk,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,501,9,7.1481
I00699,126,Open wounds of head; neck; and trunk,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,252,*,3.8915
I00699,126,Open wounds of head; neck; and trunk,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,527,12,7.7568
I00699,126,Open wounds of head; neck; and trunk,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,342,10,6.3292
I00699,126,Open wounds of head; neck; and trunk,RBK,WALSALL HEALTHCARE NHS TRUST,65,*,1.3814
I00699,126,Open wounds of head; neck; and trunk,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,296,13,6.6258
I00699,126,Open wounds of head; neck; and trunk,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,457,7,12.8432
I00699,126,Open wounds of head; neck; and trunk,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,207,7,5.7103
I00699,126,Open wounds of head; neck; and trunk,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,880,16,17.6784
I00699,126,Open wounds of head; neck; and trunk,RA3,WESTON AREA HEALTH NHS TRUST,61,*,1.8851
I00699,126,Open wounds of head; neck; and trunk,RKE,WHITTINGTON HEALTH NHS TRUST,114,0,1.8794
I00699,126,Open wounds of head; neck; and trunk,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,528,9,11.8947
I00699,126,Open wounds of head; neck; and trunk,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,367,19,8.0294
I00699,126,Open wounds of head; neck; and trunk,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",309,7,5.9995
I00699,126,Open wounds of head; neck; and trunk,RLQ,WYE VALLEY NHS TRUST,97,*,2.3228
I00699,126,Open wounds of head; neck; and trunk,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,248,*,5.6832
I00699,126,Open wounds of head; neck; and trunk,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,588,8,11.0826
I00699,127,Open wounds of extremities,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,206,*,2.5027
I00699,127,Open wounds of extremities,RCF,AIREDALE NHS FOUNDATION TRUST,78,*,0.8866
I00699,127,Open wounds of extremities,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,121,0,2.2972
I00699,127,Open wounds of extremities,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",151,*,2.176
I00699,127,Open wounds of extremities,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,221,*,1.8625
I00699,127,Open wounds of extremities,R1H,BARTS HEALTH NHS TRUST,762,6,4.0036
I00699,127,Open wounds of extremities,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,311,*,4.2841
I00699,127,Open wounds of extremities,RC1,BEDFORD HOSPITAL NHS TRUST,110,0,1.3958
I00699,127,Open wounds of extremities,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,175,*,1.9095
I00699,127,Open wounds of extremities,RMC,BOLTON NHS FOUNDATION TRUST,87,0,0.8424
I00699,127,Open wounds of extremities,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,887,*,3.0406
I00699,127,Open wounds of extremities,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,322,*,3.5138
I00699,127,Open wounds of extremities,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,606,*,2.6176
I00699,127,Open wounds of extremities,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,186,12,5.3055
I00699,127,Open wounds of extremities,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,438,7,5.4587
I00699,127,Open wounds of extremities,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,594,*,4.9222
I00699,127,Open wounds of extremities,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,183,6,3.8154
I00699,127,Open wounds of extremities,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,246,*,1.7725
I00699,127,Open wounds of extremities,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,331,*,2.4096
I00699,127,Open wounds of extremities,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,625,*,3.0944
I00699,127,Open wounds of extremities,RJ6,CROYDON HEALTH SERVICES NHS TRUST,154,*,2.0985
I00699,127,Open wounds of extremities,RN7,DARTFORD AND GRAVESHAM NHS TRUST,179,*,3.2593
I00699,127,Open wounds of extremities,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,484,*,4.6935
I00699,127,Open wounds of extremities,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,179,0,1.672
I00699,127,Open wounds of extremities,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,861,*,5.0166
I00699,127,Open wounds of extremities,RJN,EAST CHESHIRE NHS TRUST,107,0,1.5244
I00699,127,Open wounds of extremities,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,249,*,2.8835
I00699,127,Open wounds of extremities,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,215,*,1.4573
I00699,127,Open wounds of extremities,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,226,11,4.0625
I00699,127,Open wounds of extremities,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,245,*,4.916
I00699,127,Open wounds of extremities,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,421,7,6.3061
I00699,127,Open wounds of extremities,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1081,7,10.6782
I00699,127,Open wounds of extremities,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,98,0,1.5429
I00699,127,Open wounds of extremities,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,76,0,1.9173
I00699,127,Open wounds of extremities,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,388,*,3.8619
I00699,127,Open wounds of extremities,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,263,0,2.3448
I00699,127,Open wounds of extremities,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,931,*,2.1106
I00699,127,Open wounds of extremities,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,237,*,3.0797
I00699,127,Open wounds of extremities,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,79,*,0.708
I00699,127,Open wounds of extremities,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,49,0,0.4384
I00699,127,Open wounds of extremities,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1447,*,6.6729
I00699,127,Open wounds of extremities,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,209,*,2.3825
I00699,127,Open wounds of extremities,R1F,ISLE OF WIGHT NHS TRUST,69,*,0.8312
I00699,127,Open wounds of extremities,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49,0,0.6653
I00699,127,Open wounds of extremities,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,154,*,1.6498
I00699,127,Open wounds of extremities,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,271,*,4.8768
I00699,127,Open wounds of extremities,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,98,0,1.9619
I00699,127,Open wounds of extremities,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,637,*,1.9503
I00699,127,Open wounds of extremities,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,966,*,4.1175
I00699,127,Open wounds of extremities,RJ2,LEWISHAM AND GREENWICH NHS TRUST,194,0,2.2005
I00699,127,Open wounds of extremities,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,306,*,3.8039
I00699,127,Open wounds of extremities,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,223,*,2.7279
I00699,127,Open wounds of extremities,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,597,7,6.9888
I00699,127,Open wounds of extremities,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1082,*,5.1829
I00699,127,Open wounds of extremities,RPA,MEDWAY NHS FOUNDATION TRUST,185,*,1.6658
I00699,127,Open wounds of extremities,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,198,*,2.3611
I00699,127,Open wounds of extremities,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,1540,*,5.6334
I00699,127,Open wounds of extremities,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1600,*,5.3321
I00699,127,Open wounds of extremities,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,176,*,2.0819
I00699,127,Open wounds of extremities,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1079,*,4.7704
I00699,127,Open wounds of extremities,RVJ,NORTH BRISTOL NHS TRUST,533,8,5.108
I00699,127,Open wounds of extremities,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,116,0,0.6582
I00699,127,Open wounds of extremities,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,139,*,0.9673
I00699,127,Open wounds of extremities,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,238,*,0.8312
I00699,127,Open wounds of extremities,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,460,8,4.2062
I00699,127,Open wounds of extremities,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,313,*,3.0195
I00699,127,Open wounds of extremities,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,98,*,1.2066
I00699,127,Open wounds of extremities,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,94,0,0.7388
I00699,127,Open wounds of extremities,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,309,6,4.6221
I00699,127,Open wounds of extremities,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,526,7,6.2405
I00699,127,Open wounds of extremities,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,737,6,6.2099
I00699,127,Open wounds of extremities,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,394,*,4.0958
I00699,127,Open wounds of extremities,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,273,8,4.2421
I00699,127,Open wounds of extremities,RHU,PORTSMOUTH HOSPITALS NHS TRUST,418,*,4.3884
I00699,127,Open wounds of extremities,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,235,*,2.7869
I00699,127,Open wounds of extremities,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,863,10,7.4024
I00699,127,Open wounds of extremities,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,301,*,3.5648
I00699,127,Open wounds of extremities,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,445,*,4.8519
I00699,127,Open wounds of extremities,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,218,*,3.8998
I00699,127,Open wounds of extremities,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,227,*,1.8892
I00699,127,Open wounds of extremities,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,211,6,3.8981
I00699,127,Open wounds of extremities,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,212,*,2.8459
I00699,127,Open wounds of extremities,RNZ,SALISBURY NHS FOUNDATION TRUST,617,7,4.6879
I00699,127,Open wounds of extremities,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,392,*,0.9535
I00699,127,Open wounds of extremities,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,348,6,3.3332
I00699,127,Open wounds of extremities,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,165,*,1.5655
I00699,127,Open wounds of extremities,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,339,*,2.6075
I00699,127,Open wounds of extremities,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,451,*,2.7088
I00699,127,Open wounds of extremities,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,79,6,1.1096
I00699,127,Open wounds of extremities,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,141,*,2.5126
I00699,127,Open wounds of extremities,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,149,*,3.445
I00699,127,Open wounds of extremities,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,110,*,1.6844
I00699,127,Open wounds of extremities,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1076,*,4.4438
I00699,127,Open wounds of extremities,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,1577,*,8.7621
I00699,127,Open wounds of extremities,RWJ,STOCKPORT NHS FOUNDATION TRUST,220,*,2.867
I00699,127,Open wounds of extremities,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,204,*,3.3694
