NVC28,,Clifton Park Hospital, * , 17 , - , - , - , 161 , - , - , * , - , - , 15 ," 2,548 ", - , - , - , 8 , * , 145 , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC29,,Cobalt Hospital, 122 , 245 , 11 , 6 , * , 118 , - , * , 323 , - ," 2,451 ", 147 , 362 , * , - , - , * , 258 , * , - , 64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVM01,,Cobham Day Surgery Hospital, - , 160 , - , - , - , * , 25 , - , * , - , 458 , * , 27 , 320 , - , - , - , 6 , * , - , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDE,,Colchester Hospital University NHS Foundation Trust," 2,548 "," 17,184 "," 2,080 "," 1,397 ", 507 ," 1,559 "," 3,337 ", 613 ," 5,333 "," 6,544 "," 11,715 "," 2,177 "," 5,173 "," 6,160 "," 6,186 "," 1,840 ", 193 ," 8,789 "," 5,638 ", - ," 6,416 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ8,,Cornwall Partnership NHS Foundation Trust, - , - , - , - , 475 , 25 , - , - , - , - , - , - , - , - , - , - , * , 15 , * , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJR,,Countess Of Chester Hospital NHS Foundation Trust," 2,060 "," 6,771 "," 1,975 "," 1,399 ", 406 , 959 ," 3,392 ", 578 ," 4,731 "," 4,803 "," 9,968 "," 1,526 "," 5,104 "," 4,436 "," 8,450 "," 1,112 ", 208 ," 10,004 "," 4,988 ", - ," 6,633 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXP,,County Durham And Darlington NHS Foundation Trust," 4,395 "," 15,618 "," 2,373 "," 2,107 ", 673 ," 2,070 "," 9,096 ", 841 ," 8,406 "," 10,721 "," 17,899 "," 4,465 "," 10,818 "," 6,339 "," 10,774 "," 1,998 ", 368 ," 15,815 "," 10,371 ", - ," 9,034 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYG,,Coventry And Warwickshire Partnership NHS Trust, - , - , - , * ," 1,350 ", 13 , - , - , - , * , - , - , * , - , - , - , - , 38 , - , - , 54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ6,,Croydon Health Services NHS Trust," 2,057 "," 3,419 "," 1,605 "," 1,228 ", 817 , 917 , 90 , 391 ," 4,186 "," 4,498 "," 10,391 "," 1,327 "," 3,981 "," 5,255 "," 5,411 "," 1,230 ", 239 ," 10,140 "," 4,845 ", - ," 4,525 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNN,,Cumbria Partnership NHS Foundation Trust, 70 , 523 , 109 , 94 , 990 , 163 , * , * , 402 , 431 , 261 , 118 , 227 , 312 , - , - , * , 548 , 582 , - , 89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN7-X,,Dartford And Gravesham NHS Trust," 2,073 "," 9,900 "," 1,210 "," 1,124 ", 365 , 976 , 96 , 91 ," 3,857 "," 4,037 "," 11,656 "," 1,589 "," 6,408 "," 5,804 "," 7,397 "," 1,383 ", 170 ," 10,710 "," 4,472 ", - ," 6,747 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTG,,Derby Hospitals NHS Foundation Trust," 2,952 "," 20,578 "," 2,420 "," 3,033 ", 986 ," 2,904 "," 4,106 ", 766 ," 7,620 "," 7,065 "," 16,055 "," 2,472 "," 14,073 "," 6,670 "," 16,625 "," 1,895 ", 531 ," 15,124 "," 10,202 ", - ," 11,478 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY8,,Derbyshire Community Health Services NHS Foundation Trust, 81 , 527 , 37 , 32 , 170 , 333 ," 1,090 ", 36 , 330 , 295 , 429 , 430 ," 1,772 ", 368 , - , - , * , 981 , 878 , * ," 1,630 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXM,,Derbyshire Healthcare NHS Foundation Trust, - , - , - , * ," 1,362 ", 92 , - , - , - , * , - , - , - , * , * , - , - , * , * , - , 35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTPH3,,Devizes NHS Treatment Centre, 20 , 116 , 49 , * , * , 100 , 873 , 124 , 262 , 149 ," 2,879 ", 103 , 454 , 155 , - , - , * , 399 , 58 , - , 56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWV,,Devon Partnership NHS Trust, - , - , - , - ," 1,241 ", 30 , - , - , - , - , - , - , - , - , * , - , - , 343 , - , * , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP5,,Doncaster And Bassetlaw Hospitals NHS Foundation Trust," 3,322 "," 8,841 "," 2,185 "," 1,785 ", 584 ," 1,678 "," 10,367 ", 817 ," 6,590 "," 8,732 "," 16,672 "," 2,132 "," 12,925 "," 6,814 "," 7,977 "," 2,521 ", 235 ," 16,168 "," 7,594 ", - ," 6,545 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNE02,,Dorking General Hospital, - , * , * , - , - , - , - , - , * , - , 46 , - , 51 , * , - , - , - , * , * , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBD,,Dorset County Hospital NHS Foundation Trust," 1,251 "," 2,931 ", 842 , 469 , 211 , 874 ," 4,027 ", 248 ," 3,761 "," 3,276 "," 6,674 ", 792 ," 3,454 "," 4,384 "," 3,701 ", 379 , 268 ," 6,557 "," 3,874 ", - ," 3,947 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDY,,Dorset Healthcare University NHS Foundation Trust, 64 , 285 , 50 , 43 ," 1,473 ", 283 , * , * , 410 , 228 ," 1,729 ", 200 ," 1,396 ", 464 , - , - , * , 927 ," 1,052 ", - , 228 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC04,,Duchy Hospital, 16 , 303 , 29 , * , * , 202 , * , * , 742 , 139 , 608 , 59 ," 2,170 ", 214 , - , - , 34 , 313 , 215 , - , 70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYK,,Dudley And Walsall Mental Health Partnership NHS Trust, - , - , * , * ," 1,082 ", 48 , - , - , * , * , * , - , * , - , - , - , - , 8 , - , - , 68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWH,,East And North Hertfordshire NHS Trust," 1,957 "," 10,017 ", 817 , 903 , 445 ," 1,318 "," 4,438 ", 692 ," 5,338 "," 5,895 "," 10,364 "," 1,482 "," 6,258 "," 5,762 "," 6,675 ", 749 , 228 ," 15,931 "," 7,970 ", - ," 8,887 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJN,,East Cheshire NHS Trust," 1,396 "," 2,618 ", 509 , 391 , 363 , 517 ," 1,628 ", 152 ," 2,167 "," 2,648 "," 6,981 ", 531 ," 1,957 "," 1,692 "," 2,259 ", 659 , 89 ," 4,082 "," 2,818 ", - ," 1,994 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVV,,East Kent Hospitals University NHS Foundation Trust," 3,707 "," 12,266 "," 2,326 "," 2,458 "," 1,202 "," 3,833 "," 13,003 "," 1,140 "," 12,448 "," 12,010 "," 21,991 "," 4,023 "," 19,473 "," 12,392 "," 10,012 "," 1,487 ", 504 ," 24,405 "," 11,554 ", - ," 12,730 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXR,,East Lancashire Hospitals NHS Trust," 4,976 "," 7,002 "," 2,404 "," 1,800 "," 1,032 "," 2,435 "," 3,726 ", 792 ," 9,042 "," 11,704 "," 19,360 "," 2,788 "," 9,994 "," 7,547 "," 10,155 "," 2,062 ", 548 ," 12,724 "," 8,969 ", - ," 8,530 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWK,,East London NHS Foundation Trust, * , - , - , - ," 3,547 ", 60 , - , - , - , - , - , - , - , - , - , - , - , 33 , - , * , 36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXC,,East Sussex Healthcare NHS Trust," 2,167 "," 17,236 "," 2,296 "," 2,071 ", 584 ," 1,971 "," 4,418 ", 497 ," 7,330 "," 6,150 "," 12,999 "," 2,040 "," 8,135 "," 5,512 "," 4,351 "," 1,241 ", 265 ," 11,191 "," 7,316 ", - ," 4,383 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8HP32,,Eastern Surgery Ltd, - , - , - , - , - , - ," 1,445 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTP23,,Eccleshill NHS Treatment Centre, 10 , 52 , * , * , - , 18 , - , - , 41 , - , 539 , 40 , 115 , 65 , - , - , * , 54 , * , - , 42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC02,,Emersons Green NHS Treatment Centre, * , 6 , * , - , - , 6 , 76 , * , 14 , 36 , 107 , 16 , 89 , 17 , - , - , - , 20 , 7 , - , 20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTPH2,,Emersons Green NHS Treatment Centre, 46 , 144 , 87 , - , * , 340 ," 2,207 ", 327 , 446 , 807 ," 3,789 ", 88 ," 2,176 ", 627 , - , - , 7 , 647 , 107 , * , 130 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RVR-X,,Epsom And St Helier University Hospitals NHS Trust," 2,249 "," 4,542 "," 1,689 "," 1,374 ", 582 ," 1,239 "," 3,568 ", 483 ," 4,260 "," 6,141 "," 12,726 "," 1,658 "," 12,981 "," 8,377 "," 7,492 "," 2,113 ", 416 ," 11,537 "," 6,652 ", - ," 7,424 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVM02,,Epsom Day Surgery Limited, - , 110 , - , - , - , * , * , - , - , - , 248 , * , 12 , 45 , - , - , - , - , - , - , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC05,,Euxton Hall Hospital, 23 , 113 , 37 , * , * , 174 , * , 7 , 411 , 68 ," 1,224 ", 148 ," 2,173 ", 683 , * , - , 7 , 263 , 38 , - , 195 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVG01,,Fairfield Hospital, 24 , 127 , 32 , * , - , 97 , 435 , 25 , 370 , 125 , 581 , 176 ," 1,224 ", 357 , - , - , * , 184 , 37 , - , 136 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC06,,Fitzwilliam Hospital, 46 , 118 , 20 , * , * , 126 , 567 , 39 , 120 , 209 ," 1,200 ", 38 ," 3,694 ", 412 , * , * , 7 , 223 , 64 , - , 32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDJ01,,Forum House, - , * , - , * , * , * , - , - , 22 , 26 , 11 , 9 , 32 , 22 , - , - , - , 167 , 76 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHH01,,Foscote Court (Banbury) Trust , - , - , - , - , - , * , - , - , * , - , 104 , 6 , 34 , 12 , - , - , - , 77 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RDU,,Frimley Health NHS Foundation Trust," 2,183 "," 5,586 "," 1,255 ", 950 , 596 ," 1,616 "," 4,513 ", 488 ," 7,594 "," 5,776 "," 13,198 "," 2,912 "," 11,785 "," 7,499 "," 7,136 "," 1,248 ", 372 ," 12,149 "," 6,574 ", - ," 7,562 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ106,,Fryatt Hospital, * , 22 , * , * , - , * , - , - , 23 , 17 , * , 15 , 20 , 22 , - , - , - , 59 , 74 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC07,,Fulwood Hall Hospital, 16 , 94 , 12 , * , - , 134 ," 1,275 ", 18 , 508 , 67 , 898 , 99 ," 2,301 ", 700 , - , - , * , 145 , 68 , - , 78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR7-X,,Gateshead Health NHS Foundation Trust," 1,914 "," 9,819 "," 1,278 "," 1,048 ", 523 , 839 , 47 , 79 ," 3,328 "," 4,460 "," 8,999 "," 1,242 "," 6,215 "," 4,081 "," 2,642 ", 999 , 45 ," 7,731 "," 3,890 ", - ," 5,446 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLT,,George Eliot Hospital NHS Trust, 763 ," 2,385 ", 283 , 413 , 271 , 597 , 989 , 30 ," 2,161 "," 2,091 "," 5,528 ", 807 ," 3,375 "," 3,493 "," 2,850 ", 397 , 64 ," 4,952 "," 2,775 ", - ," 2,917 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR515,,Glenbourne, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 208 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTPH9,,Gloucester Health Access Centre, - , - , - , - , - , - , - , 8 , - , 6 , * , * , - , - , - , - , - , 8 , * , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1J,,Gloucestershire Care Services NHS Trust, 73 , 348 , 76 , 58 , 55 , 93 , * , * , 351 , 526 , 163 , 147 , 360 , 365 ," 1,313 ", - , - , 682 , 832 , - , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTE,,Gloucestershire Hospitals NHS Foundation Trust," 2,717 "," 31,746 "," 1,967 "," 1,359 ", 683 ," 3,127 "," 6,043 ", 832 ," 7,726 "," 8,613 "," 18,527 "," 2,066 "," 9,677 "," 6,832 "," 12,622 "," 1,648 ", 375 ," 14,326 "," 9,821 ", - ," 10,257 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP4,,Great Ormond Street Hospital For Children NHS Foundation Trust, 194 ," 6,683 "," 1,002 "," 2,653 ", 104 ," 2,708 ", 469 , 441 , 967 ," 1,495 "," 3,414 ", 470 ," 4,561 "," 4,333 ", - , 227 ," 9,512 ", 876 , 563 , - , 38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
