INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,134,Syncope,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,540,10,*,,,,,,
I00699,134,Syncope,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,570,10,*,,,,,,
I00699,134,Syncope,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,300,*,*,,,,,,
I00699,134,Syncope,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,550,*,*,,,,,,
I00699,134,Syncope,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,660,*,*,,,,,,
I00699,134,Syncope,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,134,Syncope,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,540,*,*,,,,,,
I00699,134,Syncope,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,345,*,*,,,,,,
I00699,134,Syncope,RNZ,SALISBURY NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,134,Syncope,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,625,*,*,,,,,,
I00699,134,Syncope,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,550,*,*,,,,,,
I00699,134,Syncope,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,455,*,*,,,,,,
I00699,134,Syncope,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,615,10,*,,,,,,
I00699,134,Syncope,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,525,*,*,,,,,,
I00699,134,Syncope,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,385,*,*,,,,,,
I00699,134,Syncope,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,260,*,*,,,,,,
I00699,134,Syncope,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,455,*,*,,,,,,
I00699,134,Syncope,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,415,*,*,,,,,,
I00699,134,Syncope,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,495,*,*,,,,,,
I00699,134,Syncope,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,485,*,*,,,,,,
I00699,134,Syncope,RWJ,STOCKPORT NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,134,Syncope,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,455,*,*,,,,,,
I00699,134,Syncope,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,180,*,*,,,,,,
I00699,134,Syncope,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,685,*,*,,,,,,
I00699,134,Syncope,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,410,*,*,,,,,,
I00699,134,Syncope,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,290,*,*,,,,,,
I00699,134,Syncope,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,610,*,*,,,,,,
I00699,134,Syncope,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,330,*,*,,,,,,
I00699,134,Syncope,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",585,*,*,,,,,,
I00699,134,Syncope,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,295,*,*,,,,,,
I00699,134,Syncope,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,545,*,*,,,,,,
I00699,134,Syncope,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,300,*,*,,,,,,
I00699,134,Syncope,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,375,*,*,,,,,,
I00699,134,Syncope,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,710,10,*,,,,,,
I00699,134,Syncope,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,390,*,*,,,,,,
I00699,134,Syncope,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,750,*,*,,,,,,
I00699,134,Syncope,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2195,10,15,,,,,,
I00699,134,Syncope,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,665,*,*,,,,,,
I00699,134,Syncope,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,580,10,*,,,,,,
I00699,134,Syncope,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,860,10,10,,,,,,
I00699,134,Syncope,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,735,*,*,,,,,,
I00699,134,Syncope,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,350,*,*,,,,,,
I00699,134,Syncope,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,925,*,*,,,,,,
I00699,134,Syncope,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,795,15,*,,,,,,
I00699,134,Syncope,RBK,WALSALL HEALTHCARE NHS TRUST,350,*,*,,,,,,
I00699,134,Syncope,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,355,*,*,,,,,,
I00699,134,Syncope,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,485,*,*,,,,,,
I00699,134,Syncope,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,260,*,*,,,,,,
I00699,134,Syncope,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,775,10,10,,,,,,
I00699,134,Syncope,RA3,WESTON AREA HEALTH NHS TRUST,185,0,*,,,,,,
I00699,134,Syncope,RKE,WHITTINGTON HEALTH NHS TRUST,170,*,*,,,,,,
I00699,134,Syncope,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,385,*,*,,,,,,
I00699,134,Syncope,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,525,10,*,,,,,,
I00699,134,Syncope,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",350,*,*,,,,,,
I00699,134,Syncope,RLQ,WYE VALLEY NHS TRUST,245,*,*,,,,,,
I00699,134,Syncope,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,280,*,*,,,,,,
I00699,134,Syncope,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,720,10,*,,,,,,
I00699,135,Fever of unknown origin,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60,0,*,,,,,,
I00699,135,Fever of unknown origin,RCF,AIREDALE NHS FOUNDATION TRUST,55,0,*,,,,,,
I00699,135,Fever of unknown origin,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,130,0,*,,,,,,
I00699,135,Fever of unknown origin,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",240,*,*,,,,,,
I00699,135,Fever of unknown origin,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,75,*,*,,,,,,
I00699,135,Fever of unknown origin,R1H,BARTS HEALTH NHS TRUST,1330,*,*,,,,,,
I00699,135,Fever of unknown origin,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,135,Fever of unknown origin,RC1,BEDFORD HOSPITAL NHS TRUST,100,0,*,,,,,,
I00699,135,Fever of unknown origin,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,85,0,*,,,,,,
I00699,135,Fever of unknown origin,RMC,BOLTON NHS FOUNDATION TRUST,110,0,*,,,,,,
I00699,135,Fever of unknown origin,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,200,*,*,,,,,,
I00699,135,Fever of unknown origin,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,295,0,*,,,,,,
I00699,135,Fever of unknown origin,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,530,0,*,,,,,,
I00699,135,Fever of unknown origin,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,135,Fever of unknown origin,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,505,0,*,,,,,,
I00699,135,Fever of unknown origin,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,500,0,*,,,,,,
I00699,135,Fever of unknown origin,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,120,0,*,,,,,,
I00699,135,Fever of unknown origin,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,110,*,*,,,,,,
I00699,135,Fever of unknown origin,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,185,*,*,,,,,,
I00699,135,Fever of unknown origin,RJ6,CROYDON HEALTH SERVICES NHS TRUST,115,0,*,,,,,,
I00699,135,Fever of unknown origin,RN7,DARTFORD AND GRAVESHAM NHS TRUST,270,*,*,,,,,,
I00699,135,Fever of unknown origin,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,95,*,*,,,,,,
I00699,135,Fever of unknown origin,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,90,0,*,,,,,,
I00699,135,Fever of unknown origin,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,170,0,*,,,,,,
I00699,135,Fever of unknown origin,RJN,EAST CHESHIRE NHS TRUST,55,0,*,,,,,,
I00699,135,Fever of unknown origin,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,205,*,*,,,,,,
I00699,135,Fever of unknown origin,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,145,*,*,,,,,,
I00699,135,Fever of unknown origin,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,335,0,*,,,,,,
I00699,135,Fever of unknown origin,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,70,0,*,,,,,,
I00699,135,Fever of unknown origin,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,225,*,*,,,,,,
I00699,135,Fever of unknown origin,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,590,*,*,,,,,,
I00699,135,Fever of unknown origin,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,70,*,*,,,,,,
I00699,135,Fever of unknown origin,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,160,*,*,,,,,,
I00699,135,Fever of unknown origin,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,405,0,*,,,,,,
I00699,135,Fever of unknown origin,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,190,0,*,,,,,,
I00699,135,Fever of unknown origin,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,175,*,*,,,,,,
I00699,135,Fever of unknown origin,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,60,0,*,,,,,,
I00699,135,Fever of unknown origin,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,125,0,*,,,,,,
I00699,135,Fever of unknown origin,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,95,*,*,,,,,,
I00699,135,Fever of unknown origin,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,355,0,*,,,,,,
I00699,135,Fever of unknown origin,R1F,ISLE OF WIGHT NHS TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,60,0,*,,,,,,
I00699,135,Fever of unknown origin,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,125,0,*,,,,,,
I00699,135,Fever of unknown origin,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,285,*,*,,,,,,
I00699,135,Fever of unknown origin,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,365,*,*,,,,,,
I00699,135,Fever of unknown origin,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,145,0,*,,,,,,
I00699,135,Fever of unknown origin,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,370,*,*,,,,,,
I00699,135,Fever of unknown origin,RJ2,LEWISHAM AND GREENWICH NHS TRUST,400,*,*,,,,,,
I00699,135,Fever of unknown origin,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,785,*,*,,,,,,
I00699,135,Fever of unknown origin,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,430,*,*,,,,,,
I00699,135,Fever of unknown origin,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,420,*,*,,,,,,
I00699,135,Fever of unknown origin,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,580,0,*,,,,,,
I00699,135,Fever of unknown origin,RPA,MEDWAY NHS FOUNDATION TRUST,130,0,*,,,,,,
I00699,135,Fever of unknown origin,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,135,Fever of unknown origin,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,105,0,*,,,,,,
I00699,135,Fever of unknown origin,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,140,0,*,,,,,,
I00699,135,Fever of unknown origin,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,280,*,*,,,,,,
I00699,135,Fever of unknown origin,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,280,*,*,,,,,,
I00699,135,Fever of unknown origin,RVJ,NORTH BRISTOL NHS TRUST,185,*,*,,,,,,
I00699,135,Fever of unknown origin,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,65,0,*,,,,,,
I00699,135,Fever of unknown origin,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,500,0,*,,,,,,
I00699,135,Fever of unknown origin,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,440,*,*,,,,,,
I00699,135,Fever of unknown origin,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,180,*,*,,,,,,
I00699,135,Fever of unknown origin,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,95,0,*,,,,,,
I00699,135,Fever of unknown origin,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,195,*,*,,,,,,
I00699,135,Fever of unknown origin,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,370,*,*,,,,,,
I00699,135,Fever of unknown origin,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,685,*,*,,,,,,
I00699,135,Fever of unknown origin,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,375,0,*,,,,,,
I00699,135,Fever of unknown origin,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,345,*,*,,,,,,
I00699,135,Fever of unknown origin,RHU,PORTSMOUTH HOSPITALS NHS TRUST,320,0,*,,,,,,
I00699,135,Fever of unknown origin,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,350,*,*,,,,,,
I00699,135,Fever of unknown origin,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,225,*,*,,,,,,
I00699,135,Fever of unknown origin,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,120,*,*,,,,,,
I00699,135,Fever of unknown origin,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,520,*,*,,,,,,
I00699,135,Fever of unknown origin,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,90,*,*,,,,,,
I00699,135,Fever of unknown origin,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,220,0,*,,,,,,
I00699,135,Fever of unknown origin,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,355,*,*,,,,,,
I00699,135,Fever of unknown origin,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,105,0,*,,,,,,
I00699,135,Fever of unknown origin,RNZ,SALISBURY NHS FOUNDATION TRUST,95,*,*,,,,,,
I00699,135,Fever of unknown origin,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,175,*,*,,,,,,
I00699,135,Fever of unknown origin,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,305,*,*,,,,,,
I00699,135,Fever of unknown origin,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,70,*,*,,,,,,
I00699,135,Fever of unknown origin,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,255,*,*,,,,,,
I00699,135,Fever of unknown origin,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,110,*,*,,,,,,
I00699,135,Fever of unknown origin,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,120,0,*,,,,,,
I00699,135,Fever of unknown origin,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,95,0,*,,,,,,
I00699,135,Fever of unknown origin,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,110,*,*,,,,,,
I00699,135,Fever of unknown origin,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,330,*,*,,,,,,
I00699,135,Fever of unknown origin,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,110,0,*,,,,,,
I00699,135,Fever of unknown origin,RWJ,STOCKPORT NHS FOUNDATION TRUST,50,0,*,,,,,,
I00699,135,Fever of unknown origin,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,160,0,*,,,,,,
I00699,135,Fever of unknown origin,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,45,0,*,,,,,,
I00699,135,Fever of unknown origin,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,235,*,*,,,,,,
I00699,135,Fever of unknown origin,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,135,Fever of unknown origin,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,350,*,*,,,,,,
I00699,135,Fever of unknown origin,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,360,*,*,,,,,,
I00699,135,Fever of unknown origin,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,155,0,*,,,,,,
I00699,135,Fever of unknown origin,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,135,Fever of unknown origin,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,135,Fever of unknown origin,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,135,Fever of unknown origin,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,115,0,*,,,,,,
I00699,135,Fever of unknown origin,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,100,*,*,,,,,,
I00699,135,Fever of unknown origin,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,225,0,*,,,,,,
I00699,135,Fever of unknown origin,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,230,*,*,,,,,,
I00699,135,Fever of unknown origin,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,265,0,*,,,,,,
I00699,135,Fever of unknown origin,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1245,10,*,,,,,,
I00699,135,Fever of unknown origin,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,475,*,*,,,,,,
I00699,135,Fever of unknown origin,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,385,*,*,,,,,,
I00699,135,Fever of unknown origin,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,290,*,*,,,,,,
I00699,135,Fever of unknown origin,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,370,0,*,,,,,,
I00699,135,Fever of unknown origin,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,80,*,*,,,,,,
I00699,135,Fever of unknown origin,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,225,0,*,,,,,,
I00699,135,Fever of unknown origin,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,310,*,*,,,,,,
I00699,135,Fever of unknown origin,RBK,WALSALL HEALTHCARE NHS TRUST,55,0,*,,,,,,
I00699,135,Fever of unknown origin,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,65,0,*,,,,,,
I00699,135,Fever of unknown origin,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,155,0,*,,,,,,
I00699,135,Fever of unknown origin,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,110,0,*,,,,,,
I00699,135,Fever of unknown origin,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,650,0,*,,,,,,
I00699,135,Fever of unknown origin,RA3,WESTON AREA HEALTH NHS TRUST,30,0,*,,,,,,
I00699,135,Fever of unknown origin,RKE,WHITTINGTON HEALTH NHS TRUST,145,0,*,,,,,,
I00699,135,Fever of unknown origin,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,50,0,*,,,,,,
I00699,135,Fever of unknown origin,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,235,*,*,,,,,,
I00699,135,Fever of unknown origin,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",80,0,*,,,,,,
I00699,135,Fever of unknown origin,RLQ,WYE VALLEY NHS TRUST,85,*,*,,,,,,
I00699,135,Fever of unknown origin,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,85,0,*,,,,,,
I00699,135,Fever of unknown origin,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,120,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,50,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RCF,AIREDALE NHS FOUNDATION TRUST,40,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",90,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",R1H,BARTS HEALTH NHS TRUST,220,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,95,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RC1,BEDFORD HOSPITAL NHS TRUST,50,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,75,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RMC,BOLTON NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,155,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,85,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,150,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,130,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,90,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,75,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,130,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RJ6,CROYDON HEALTH SERVICES NHS TRUST,35,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RN7,DARTFORD AND GRAVESHAM NHS TRUST,100,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,75,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,60,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,75,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RJN,EAST CHESHIRE NHS TRUST,35,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,210,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,120,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,170,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RXC,EAST SUSSEX HEALTHCARE NHS TRUST,45,0,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,90,*,*,,,,,,
I00699,136,"Lymphadenitis, Gangrene",RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,160,*,*,,,,,,
