INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,124,Intracranial injury,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,180,31,23.1395
I00699,124,Intracranial injury,RJN,EAST CHESHIRE NHS TRUST,82,8,12.0154
I00699,124,Intracranial injury,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,345,38,45.4511
I00699,124,Intracranial injury,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,166,16,21.5071
I00699,124,Intracranial injury,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,307,43,43.5649
I00699,124,Intracranial injury,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,232,21,31.0446
I00699,124,Intracranial injury,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,165,11,25.0523
I00699,124,Intracranial injury,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,346,33,42.2564
I00699,124,Intracranial injury,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,74,12,8.9104
I00699,124,Intracranial injury,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,46,9,7.0874
I00699,124,Intracranial injury,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,250,18,27.5383
I00699,124,Intracranial injury,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,196,18,23.349
I00699,124,Intracranial injury,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,106,*,9.411
I00699,124,Intracranial injury,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,161,16,19.7511
I00699,124,Intracranial injury,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,57,10,7.2888
I00699,124,Intracranial injury,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,82,*,6.1199
I00699,124,Intracranial injury,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,330,43,35.1531
I00699,124,Intracranial injury,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,617,75,60.6268
I00699,124,Intracranial injury,R1F,ISLE OF WIGHT NHS TRUST,59,*,8.9909
I00699,124,Intracranial injury,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,107,10,12.5934
I00699,124,Intracranial injury,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,115,15,13.948
I00699,124,Intracranial injury,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,661,86,66.2528
I00699,124,Intracranial injury,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,123,7,16.7456
I00699,124,Intracranial injury,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,300,48,32.1184
I00699,124,Intracranial injury,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,629,89,60.9257
I00699,124,Intracranial injury,RJ2,LEWISHAM AND GREENWICH NHS TRUST,184,18,23.3216
I00699,124,Intracranial injury,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,287,26,38.2992
I00699,124,Intracranial injury,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,148,21,20.0801
I00699,124,Intracranial injury,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,261,38,34.0914
I00699,124,Intracranial injury,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,337,27,28.3541
I00699,124,Intracranial injury,RPA,MEDWAY NHS FOUNDATION TRUST,148,20,19.1282
I00699,124,Intracranial injury,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,149,15,17.2134
I00699,124,Intracranial injury,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,145,22,20.0828
I00699,124,Intracranial injury,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,194,18,23.431
I00699,124,Intracranial injury,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,98,6,10.4206
I00699,124,Intracranial injury,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,148,22,21.3658
I00699,124,Intracranial injury,RVJ,NORTH BRISTOL NHS TRUST,502,67,55.9601
I00699,124,Intracranial injury,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,133,17,16.7934
I00699,124,Intracranial injury,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,118,7,13.6008
I00699,124,Intracranial injury,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,76,11,9.1781
I00699,124,Intracranial injury,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,188,24,25.3265
I00699,124,Intracranial injury,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,139,12,16.1169
I00699,124,Intracranial injury,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,79,8,9.5703
I00699,124,Intracranial injury,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,218,27,29.9061
I00699,124,Intracranial injury,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,263,25,34.6484
I00699,124,Intracranial injury,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,718,85,71.4471
I00699,124,Intracranial injury,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,641,56,65.4648
I00699,124,Intracranial injury,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,309,23,38.7494
I00699,124,Intracranial injury,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,194,24,22.3181
I00699,124,Intracranial injury,RHU,PORTSMOUTH HOSPITALS NHS TRUST,206,25,27.6404
I00699,124,Intracranial injury,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,150,23,17.7876
I00699,124,Intracranial injury,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,212,26,28.3715
I00699,124,Intracranial injury,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,176,31,22.5602
I00699,124,Intracranial injury,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,259,26,35.7188
I00699,124,Intracranial injury,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,165,15,18.1095
I00699,124,Intracranial injury,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,131,12,14.8869
I00699,124,Intracranial injury,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,195,13,24.1386
I00699,124,Intracranial injury,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,733,74,64.4276
I00699,124,Intracranial injury,RNZ,SALISBURY NHS FOUNDATION TRUST,83,9,12.5963
I00699,124,Intracranial injury,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,196,21,23.7072
I00699,124,Intracranial injury,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,469,78,51.4395
I00699,124,Intracranial injury,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,132,16,19.4011
I00699,124,Intracranial injury,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,192,28,24.8015
I00699,124,Intracranial injury,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,278,48,27.7563
I00699,124,Intracranial injury,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,43,8,4.894
I00699,124,Intracranial injury,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,120,14,13.534
I00699,124,Intracranial injury,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,135,20,17.9118
I00699,124,Intracranial injury,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,93,14,13.0303
I00699,124,Intracranial injury,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,540,65,54.6867
I00699,124,Intracranial injury,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,182,16,21.9591
I00699,124,Intracranial injury,RWJ,STOCKPORT NHS FOUNDATION TRUST,174,24,25.0421
I00699,124,Intracranial injury,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,172,17,24.7293
I00699,124,Intracranial injury,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,87,18,13.4387
I00699,124,Intracranial injury,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,169,13,19.2426
I00699,124,Intracranial injury,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,155,19,21.5491
I00699,124,Intracranial injury,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,90,9,9.5446
I00699,124,Intracranial injury,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,475,53,45.6605
I00699,124,Intracranial injury,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,109,17,13.9187
I00699,124,Intracranial injury,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",152,14,18.2564
I00699,124,Intracranial injury,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,125,17,16.9501
I00699,124,Intracranial injury,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,82,9,13.4663
I00699,124,Intracranial injury,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,131,19,16.9457
I00699,124,Intracranial injury,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,166,16,24.3153
I00699,124,Intracranial injury,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,235,31,33.0133
I00699,124,Intracranial injury,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,133,*,14.2546
I00699,124,Intracranial injury,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,492,73,57.2074
I00699,124,Intracranial injury,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,842,114,93.5453
I00699,124,Intracranial injury,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,189,15,14.8633
I00699,124,Intracranial injury,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,431,62,40.3071
I00699,124,Intracranial injury,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,315,34,43.4102
I00699,124,Intracranial injury,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,340,40,44.2047
I00699,124,Intracranial injury,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,145,19,19.7484
I00699,124,Intracranial injury,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,527,60,55.276
I00699,124,Intracranial injury,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,471,50,51.1281
I00699,124,Intracranial injury,RBK,WALSALL HEALTHCARE NHS TRUST,93,8,11.6698
I00699,124,Intracranial injury,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,116,11,12.1259
I00699,124,Intracranial injury,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,184,29,26.5133
I00699,124,Intracranial injury,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,149,10,14.6916
I00699,124,Intracranial injury,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,225,32,29.5442
I00699,124,Intracranial injury,RA3,WESTON AREA HEALTH NHS TRUST,72,10,10.7529
I00699,124,Intracranial injury,RKE,WHITTINGTON HEALTH NHS TRUST,97,11,10.4743
I00699,124,Intracranial injury,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,175,18,21.7185
I00699,124,Intracranial injury,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,211,28,27.713
I00699,124,Intracranial injury,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",105,14,13.6186
I00699,124,Intracranial injury,RLQ,WYE VALLEY NHS TRUST,109,14,14.6325
I00699,124,Intracranial injury,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,116,13,14.6651
I00699,124,Intracranial injury,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,231,27,29.2569
I00699,125,Crushing injury or internal injury,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,474,9,7.6106
I00699,125,Crushing injury or internal injury,RCF,AIREDALE NHS FOUNDATION TRUST,90,*,1.5911
I00699,125,Crushing injury or internal injury,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,97,*,1.7765
I00699,125,Crushing injury or internal injury,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",188,*,3.1282
I00699,125,Crushing injury or internal injury,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,217,*,5.1628
I00699,125,Crushing injury or internal injury,R1H,BARTS HEALTH NHS TRUST,873,13,9.1229
I00699,125,Crushing injury or internal injury,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247,*,3.9098
I00699,125,Crushing injury or internal injury,RC1,BEDFORD HOSPITAL NHS TRUST,124,*,1.5817
I00699,125,Crushing injury or internal injury,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,161,6,2.8176
I00699,125,Crushing injury or internal injury,RMC,BOLTON NHS FOUNDATION TRUST,129,*,1.635
I00699,125,Crushing injury or internal injury,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,574,*,5.7095
I00699,125,Crushing injury or internal injury,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,241,10,4.5027
I00699,125,Crushing injury or internal injury,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,241,*,2.8312
I00699,125,Crushing injury or internal injury,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,192,*,4.0331
I00699,125,Crushing injury or internal injury,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,342,8,4.4274
I00699,125,Crushing injury or internal injury,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,433,*,4.326
I00699,125,Crushing injury or internal injury,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,146,*,3.5621
I00699,125,Crushing injury or internal injury,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,179,*,2.1745
I00699,125,Crushing injury or internal injury,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,257,*,3.6696
I00699,125,Crushing injury or internal injury,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,447,*,5.3222
I00699,125,Crushing injury or internal injury,RJ6,CROYDON HEALTH SERVICES NHS TRUST,149,*,2.6993
I00699,125,Crushing injury or internal injury,RN7,DARTFORD AND GRAVESHAM NHS TRUST,156,*,3.3847
I00699,125,Crushing injury or internal injury,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,300,*,6.0434
I00699,125,Crushing injury or internal injury,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,196,7,4.8228
I00699,125,Crushing injury or internal injury,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,492,*,4.2415
I00699,125,Crushing injury or internal injury,RJN,EAST CHESHIRE NHS TRUST,78,*,1.3292
I00699,125,Crushing injury or internal injury,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,299,*,6.2699
I00699,125,Crushing injury or internal injury,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,202,*,3.7647
I00699,125,Crushing injury or internal injury,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,309,7,5.0871
I00699,125,Crushing injury or internal injury,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,158,*,3.9449
I00699,125,Crushing injury or internal injury,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,270,*,4.0977
I00699,125,Crushing injury or internal injury,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,686,*,8.6254
I00699,125,Crushing injury or internal injury,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,80,0,1.3954
I00699,125,Crushing injury or internal injury,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,76,*,1.4466
I00699,125,Crushing injury or internal injury,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,347,*,6.6095
I00699,125,Crushing injury or internal injury,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,188,*,2.6622
I00699,125,Crushing injury or internal injury,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,689,0,5.4665
I00699,125,Crushing injury or internal injury,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,228,7,4.511
I00699,125,Crushing injury or internal injury,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,86,*,1.3333
I00699,125,Crushing injury or internal injury,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,104,*,2.3469
I00699,125,Crushing injury or internal injury,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,702,*,5.7667
I00699,125,Crushing injury or internal injury,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,662,8,6.8759
I00699,125,Crushing injury or internal injury,R1F,ISLE OF WIGHT NHS TRUST,64,*,1.6983
I00699,125,Crushing injury or internal injury,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,108,*,2.0771
I00699,125,Crushing injury or internal injury,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,125,*,2.1153
I00699,125,Crushing injury or internal injury,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,415,14,4.8183
I00699,125,Crushing injury or internal injury,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,234,0,5.2141
I00699,125,Crushing injury or internal injury,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,538,8,4.5258
I00699,125,Crushing injury or internal injury,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,571,10,5.3401
I00699,125,Crushing injury or internal injury,RJ2,LEWISHAM AND GREENWICH NHS TRUST,260,*,3.6238
I00699,125,Crushing injury or internal injury,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,372,*,7.0065
I00699,125,Crushing injury or internal injury,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,174,7,3.3209
I00699,125,Crushing injury or internal injury,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,427,*,5.5394
I00699,125,Crushing injury or internal injury,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1006,13,8.7156
I00699,125,Crushing injury or internal injury,RPA,MEDWAY NHS FOUNDATION TRUST,157,*,2.0456
I00699,125,Crushing injury or internal injury,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,198,0,3.1167
I00699,125,Crushing injury or internal injury,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,838,*,5.3043
I00699,125,Crushing injury or internal injury,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,546,*,8.1508
I00699,125,Crushing injury or internal injury,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,146,*,2.8439
I00699,125,Crushing injury or internal injury,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,658,*,6.0583
I00699,125,Crushing injury or internal injury,RVJ,NORTH BRISTOL NHS TRUST,460,9,6.26
I00699,125,Crushing injury or internal injury,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,179,*,2.8832
I00699,125,Crushing injury or internal injury,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,137,0,1.5894
I00699,125,Crushing injury or internal injury,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,194,*,2.0568
I00699,125,Crushing injury or internal injury,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,293,*,4.2379
I00699,125,Crushing injury or internal injury,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,206,*,2.5883
I00699,125,Crushing injury or internal injury,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,93,0,1.6467
I00699,125,Crushing injury or internal injury,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,118,*,1.6426
I00699,125,Crushing injury or internal injury,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,331,*,5.7947
I00699,125,Crushing injury or internal injury,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,590,11,7.4687
I00699,125,Crushing injury or internal injury,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,664,14,10.1217
I00699,125,Crushing injury or internal injury,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,379,*,5.7814
I00699,125,Crushing injury or internal injury,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,165,*,2.688
I00699,125,Crushing injury or internal injury,RHU,PORTSMOUTH HOSPITALS NHS TRUST,258,*,4.1315
I00699,125,Crushing injury or internal injury,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,265,*,6.4506
I00699,125,Crushing injury or internal injury,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,428,*,8.5327
I00699,125,Crushing injury or internal injury,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,280,*,4.2543
I00699,125,Crushing injury or internal injury,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,364,*,5.8106
I00699,125,Crushing injury or internal injury,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,254,7,4.1655
I00699,125,Crushing injury or internal injury,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,215,0,3.5798
I00699,125,Crushing injury or internal injury,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,259,9,5.6558
I00699,125,Crushing injury or internal injury,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,210,*,3.7064
I00699,125,Crushing injury or internal injury,RNZ,SALISBURY NHS FOUNDATION TRUST,492,*,4.4045
I00699,125,Crushing injury or internal injury,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,314,*,3.84
I00699,125,Crushing injury or internal injury,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,487,10,5.1436
I00699,125,Crushing injury or internal injury,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,134,*,1.8524
I00699,125,Crushing injury or internal injury,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,261,*,3.9623
I00699,125,Crushing injury or internal injury,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,372,*,4.032
I00699,125,Crushing injury or internal injury,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,41,*,0.567
I00699,125,Crushing injury or internal injury,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,153,*,3.4944
I00699,125,Crushing injury or internal injury,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,174,*,4.8669
I00699,125,Crushing injury or internal injury,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,99,*,2.1431
I00699,125,Crushing injury or internal injury,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,923,15,8.5626
I00699,125,Crushing injury or internal injury,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,702,*,6.9662
I00699,125,Crushing injury or internal injury,RWJ,STOCKPORT NHS FOUNDATION TRUST,264,*,3.9722
I00699,125,Crushing injury or internal injury,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,108,0,1.959
I00699,125,Crushing injury or internal injury,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,73,*,0.824
I00699,125,Crushing injury or internal injury,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,248,*,4.9256
I00699,125,Crushing injury or internal injury,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,165,*,3.4543
I00699,125,Crushing injury or internal injury,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,69,*,0.7927
I00699,125,Crushing injury or internal injury,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,834,7,6.2003
I00699,125,Crushing injury or internal injury,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,116,*,1.9159
I00699,125,Crushing injury or internal injury,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",183,6,4.1933
I00699,125,Crushing injury or internal injury,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,125,*,2.3408
I00699,125,Crushing injury or internal injury,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,75,*,1.8191
I00699,125,Crushing injury or internal injury,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,259,*,5.254
I00699,125,Crushing injury or internal injury,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,203,*,4.4067
I00699,125,Crushing injury or internal injury,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,333,8,7.6052
I00699,125,Crushing injury or internal injury,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,230,0,2.5604
I00699,125,Crushing injury or internal injury,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,390,*,5.6226
I00699,125,Crushing injury or internal injury,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1046,28,14.3617
I00699,125,Crushing injury or internal injury,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,270,*,3.757
I00699,125,Crushing injury or internal injury,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,590,16,7.5621
I00699,125,Crushing injury or internal injury,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,495,12,9.5047
I00699,125,Crushing injury or internal injury,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,497,7,5.9789
I00699,125,Crushing injury or internal injury,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,260,*,6.1338
I00699,125,Crushing injury or internal injury,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,605,15,8.8435
I00699,125,Crushing injury or internal injury,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,258,7,4.4176
I00699,125,Crushing injury or internal injury,RBK,WALSALL HEALTHCARE NHS TRUST,124,*,2.0444
I00699,125,Crushing injury or internal injury,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,264,*,5.6187
I00699,125,Crushing injury or internal injury,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,190,*,4.3448
